,KIC,Teff,age,dnu,eTeff,ednu,efeh,enumax,feh,loage,lomodlogg,lomodmass,lomodrad,modlogg,modmass,modrad,numax,source,upage,upmodlogg,upmodmass,upmodrad,G,bprp,nus*,l_nus*,u_nus*,cosi,l_cosi,u_cosi,i,l_i,u_i,nus,l_nus,u_nus,P,l_P,u_P,vsini,l_vsini,u_vsini,fit_numax,efit_numax,fit_d01,efit_d01,fit_d02,efit_d02,fit_epsilon,efit_epsilon,V1,eV1,V2,eV2,flag,chainflag,ebprp
67,3544595,5669,6.63,145.77,75,0.45,0.1,81.0,-0.18,0.57,0.003,0.009000000000000001,0.006,4.468,0.899,0.9159999999999999,3366.0,K,0.62,0.003,0.009000000000000001,0.006,9.862494,0.8673791999999999,0.404284395660245,0.037625171266003954,0.038849127544378026,0.4006628028467929,0.25663645609332886,0.20364462184043297,1.1585561887283202,0.2366561933940332,0.2677111478336387,0.44226693992558935,0.05629277930872573,0.09638477778904503,26.169883044282244,4.682762941514838,3.8167721718324863,1.6187669331197925,0.15065232235567438,0.15555308026838155,3358.085890045607,9.574770074242224,0.4815364985946856,0.0018497763455921912,0.05829662180233484,0.003143583610370891,0.5236796220362326,0.0008121935492161336,1.2313722740486808,0.05212076068945093,0.6950311258375715,0.041922198505774055,rhat_01,0,0.0029090185716170833
68,4141376,6134,3.27,128.8,91,1.3,0.1,97.0,-0.24,0.64,0.004,0.03,0.009000000000000001,4.412,1.0190000000000001,1.0390000000000001,2928.0,K,0.59,0.003,0.021,0.009000000000000001,11.014056,0.7210664999999999,0.7739438918538528,0.15941246937136833,0.13682378042184906,0.46953980138697476,0.29683900762865045,0.22652750020300277,1.0820268491353864,0.2811358951148958,0.31519846986091293,0.8772433382054263,0.19570690732926133,0.306789739056994,13.193687063255954,3.418559690801816,3.7886392696206563,3.515012682305811,0.7240019043445822,0.6214110977370981,2928.2323047304435,10.013196093157603,0.47140642039953784,0.002848163151202454,0.07753367742513675,0.004781708477097399,1.3211411671780757,0.0017920666677408992,1.145964200433518,0.06828760514101595,0.6951750579563607,0.0589103479485692,,0,0.0030998843534862665
69,4143755,5622,11.27,77.2,106,1.3,0.11,57.0,-0.4,1.35,0.002,0.03,0.013000000000000001,4.102,0.9179999999999999,1.4140000000000001,1458.0,K,1.5,0.001,0.021,0.012,11.92217,0.84471416,0.1353087749177912,0.07548461219911787,0.07207239872252685,0.5981482161961702,0.3950082789422188,0.3173724406549736,0.9296079439345535,0.5156119348681936,0.4366247204322462,0.16947929010421858,0.09460262253831458,0.25596548865647334,68.29196756123028,41.08731210712474,86.2832168021906,0.8363291671281601,0.46656237106452186,0.445471841964139,1446.1300581518885,9.244734405040617,0.4149270474821355,0.0036221687937247893,0.08295179448891438,0.004779600292119407,0.48775219447700197,0.0031371712609303826,1.1688188292961108,0.07671641986454847,0.747007908202764,0.05766511217043391,rhat_01,3,0.003021238883478136
70,4349452,6270,3.45,98.27,79,0.57,0.1,50.0,-0.04,0.72,0.008,0.051,0.015,4.275,1.159,1.297,2106.0,K,0.81,0.006999999999999999,0.04,0.015,10.63185,0.6769724,1.5128865222533283,0.09424691359160842,0.09474590009436956,0.17900590001375818,0.13065368157366927,0.17166804890583934,1.3908203888833768,0.17831471716506475,0.13160485887046613,1.5517155153106779,0.10680229609601888,0.12871362556117694,7.4588891844142475,0.5713187462536897,0.5513317206140096,8.577252629485267,0.5343292940573452,0.5371582790670839,2117.4922305958953,8.14489487595165,0.4614683803361389,0.005465536270056526,0.0811976196216384,0.005786424216250433,0.16623964878153144,0.003892567110956008,1.2012821950724009,0.0546142025866756,0.8178298479692818,0.054866314640931835,,2,0.003586119977325667
71,4914423,5845,6.67,81.5,88,1.6,0.11,56.0,0.07,0.62,0.004,0.03,0.009000000000000001,4.155,1.099,1.45,1663.0,K,0.69,0.004,0.019,0.009000000000000001,12.246649,0.8062382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty,3,0.003417730523671037
72,5094751,5952,6.35,91.1,75,2.3,0.1,117.0,-0.08,1.05,0.006999999999999999,0.04,0.018000000000000002,4.213,1.068,1.339,1745.0,K,1.05,0.008,0.04,0.015,12.295469,0.7770834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty,3,0.002928754916711425
73,5866724,6169,3.89,89.56,50,0.48,0.08,60.0,0.09,0.48,0.006999999999999999,0.03,0.012,4.224,1.199,1.399,1880.0,K,0.59,0.005,0.028999999999999998,0.012,10.965596000000001,0.7067919,1.3482961077498774,0.0771433136972608,0.07422732849410796,0.1703957043871443,0.11809720714167311,0.14977308491474634,1.3995650943492763,0.1546764174743085,0.11890886524066913,1.3797772385498122,0.08445654227681443,0.09011477734697171,8.388364259615066,0.5142660587184924,0.546931936640517,8.245269722262801,0.471756482160699,0.45392428315936684,1887.5180376847252,8.368595994318184,0.46532189345478814,0.005406370569943142,0.08443156670443101,0.004822470700815679,0.23293498052685427,0.003042562784882602,1.2094425835092661,0.04192830824288851,0.7377667117047435,0.044630616511024956,,0,0.002267662114193214
74,6196457,5871,5.52,66.6,94,1.1,0.11,53.0,0.17,0.48,0.005,0.03,0.012,4.0489999999999995,1.209,1.716,1299.0,K,0.51,0.004,0.019,0.012,11.745063,0.79757977,0.3680342012645462,0.2570218361457305,0.4784858056732517,0.646508439352204,0.4409691556477367,0.3003687503030832,0.86779744267399,0.5403835962437463,0.49598415946056706,0.4819614290723493,0.3406422640972192,1.7767727654066423,24.01452396889466,18.89038195365692,57.88575305947204,2.760624478631452,1.9279207474978162,3.589121943777672,1295.8879879195288,9.49353427605547,0.43872719593481496,0.009036880142621995,0.0924138325662577,0.00929251869848774,1.3102214537019115,0.005293579118830438,1.1363442464189135,0.07407782199025137,0.712699176906697,0.06559494946568778,,3,0.002783251524691011
75,6278762,5046,11.54,179.64,74,0.76,0.09,144.0,-0.37,0.94,0.002,0.011000000000000001,0.003,4.56,0.7390000000000001,0.748,4538.0,K,0.99,0.003,0.009000000000000001,0.006,,,0.26296309351091707,0.1467812158570287,0.13140997986306063,0.5085235184265637,0.3470496066563893,0.40166996865825266,1.0373271557294528,0.6102818115441522,0.3712851887668489,0.3123425909324671,0.1662610515328258,0.31435848129992494,37.05570300227488,18.587449183607717,42.17453746330011,0.859801641155034,0.47992563747111966,0.429666820700521,4530.881026796279,9.876567118802086,0.48252105689673597,0.004364474453016354,0.05217964007914362,0.0036845851419888623,1.4967209785543685,0.002634833483072585,1.1545140959722489,0.07737164285295961,0.6816673150863225,0.056102868872199174,rhat_01,3,
76,6521045,5825,6.5,77.0,75,1.1,0.1,31.0,0.02,0.56,0.004,0.019,0.012,4.125,1.1079999999999999,1.5130000000000001,1502.0,K,0.46,0.004,0.021,0.009000000000000001,11.12934,0.8210907,0.4485821936435766,0.025234503761684846,0.024910050126001615,0.24094386628026307,0.16745813495766423,0.18519595832182248,1.327458075404507,0.1968832142629786,0.1697862197939366,0.46644783751517693,0.03170994528684934,0.04314361201679939,24.813222729856655,2.1007649401746633,1.8098857750138109,2.9667628363993357,0.1668920189342833,0.16474619816359803,1503.5586750643893,5.649855816437366,0.4293778992587987,0.003454661998225972,0.06868260838163082,0.003649417444044581,0.34123583702772303,0.002470607430642202,1.2473943710788507,0.0377493267223572,0.7954019041849931,0.03143995799096588,,0,0.002592594033305567
77,7670943,6463,2.78,88.6,110,1.3,0.11,73.0,0.09,0.51,0.008,0.051,0.021,4.228,1.239,1.4169999999999998,1895.0,K,0.62,0.008,0.04,0.015,10.865152,0.6656647,1.8523160267609313,0.14582797256389735,0.13124353262007826,0.25377749496544566,0.1695154451536492,0.18540647505635738,1.3142127147305294,0.1981065428223865,0.17222153075267288,1.9340890182494945,0.16651550350834565,0.19524710286366576,5.984250972398646,0.5487192197833863,0.5637505548673252,11.473259232087887,0.9032595455329044,0.8129234161614676,1892.9903203868153,8.394166549211604,0.4601043443122689,0.005328500489468702,0.07678365011467919,0.006493817119847839,1.147952029284816,0.0030255356384074616,1.1677655374192546,0.03980448985784091,0.6712664731953826,0.05497108250257199,,0,0.0037696276132590033
78,8077137,6072,6.23,68.8,75,0.64,0.1,39.0,-0.09,1.23,0.01,0.049,0.009000000000000001,4.056,1.117,1.632,1324.0,K,0.56,0.013000000000000001,0.04,0.018000000000000002,11.288569,0.70933723,0.8425615460228806,0.06427946806764717,0.0633828626955133,0.311748011656823,0.20961329596229308,0.1958439250775018,1.2537641550893628,0.21535543033945692,0.21471904753291637,0.8954230684994526,0.08454984393807452,0.11861711336009484,12.925816299664461,1.5119943608393385,1.3477763238015648,6.010680734677621,0.458558027212697,0.45216180765777736,1319.9180284430138,6.9644566476195,0.43795954602268483,0.005312443207470652,0.0750761550323026,0.005827771697242551,0.26887048281116266,0.004517189623984563,1.2322540132615005,0.044428488433760904,0.7945022465078159,0.04819698574362774,,0,0.0033784487162242245
79,8292840,6239,3.85,92.85,94,0.35,0.1,37.0,-0.14,0.75,0.008,0.049,0.018000000000000002,4.24,1.148,1.345,1983.0,K,0.81,0.008,0.051,0.015,10.454015,0.65677834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty,0,0.002388575693006999
80,8349582,5699,8.03,83.6,74,1.4,0.1,90.0,0.3,0.7,0.004,0.019,0.009000000000000001,4.163,1.068,1.4169999999999998,1677.0,K,0.8,0.003,0.021,0.012,12.304376,0.8942957,0.1876648629090872,0.09670223022394214,0.09490954681269007,0.5122081189755165,0.34636170810007,0.3251950743598804,1.0330425088809596,0.4547610090677735,0.37113757151496496,0.23191653176615895,0.12035290530525597,0.16475021795059464,49.9062060719306,20.72787060401071,53.83794842054267,1.1623975551705819,0.5989743324849657,0.5878704381163973,1676.454066779636,8.506882816960115,0.42794028568989223,0.0035715227032296903,0.05877156492902616,0.003294223937813104,1.350010835738607,0.0028621592974795718,1.2818365539747845,0.07019604802247903,0.7712619796942889,0.05758832238778244,,3,0.003999867893683703
81,8478994,5417,5.35,178.7,75,1.4,0.07,50.0,-0.32,1.01,0.002,0.011000000000000001,0.006,4.57,0.81,0.772,4660.0,K,0.91,0.003,0.019,0.003,9.549876,0.93386936,7.709446003794243,1.8667927349752125,0.0651074991518712,0.09292513460455101,0.06034524658422623,0.05104446089004569,1.4777369338186088,0.05141224835262448,0.0604737385522669,7.762797267461918,1.9052356852918608,0.04729399020948932,1.4909669382492787,0.009028546858689923,0.4849532318541443,26.0161089756757,6.2996333594155125,0.21971018309683643,4659.850676830578,9.906313421119194,0.4785632865672257,0.006636650946983624,0.5686881522891157,0.007526198711984455,0.015259464355544407,0.003848093195475393,1.125325926549634,0.11642183740885148,0.7244097822385206,0.07514462435069069,rhat_1,2,0.003648951616357037
82,8494142,6144,2.62,61.8,106,0.76,0.1,81.0,0.13,0.24,0.005,0.019,0.012,4.038,1.4180000000000001,1.8869999999999998,1133.0,K,0.26,0.005,0.03,0.012,11.874623,0.74089336,0.74000114548608,0.35419413555538504,0.21331844995532956,0.4498084830946488,0.31299490441551203,0.33800204743962337,1.104245433675254,0.4406951707917507,0.329306866961514,0.8600361523994312,0.3816344551354741,0.39336596964906045,13.457659941660463,4.223531890415504,10.735557617464636,6.103882486496547,2.9215622084154833,1.7595523448462238,1139.642446998365,9.10174682780962,0.4448520122149471,0.007576447871790126,0.08728768754471691,0.007407637328376418,0.2605076155768922,0.005744940004274057,1.1532601494275072,0.05655830981243248,0.704699007630609,0.06136696835564326,rhat_01,2,0.00326850510973117
83,8554498,5945,5.6,61.98,60,0.96,0.05,76.0,0.17,0.42,0.003,0.028999999999999998,0.015,4.007,1.197,1.794,1153.0,K,0.45,0.003,0.021,0.015,11.596043,0.82433605,0.15150705207620807,0.10388486583423781,0.17822807656711348,0.5843559921382614,0.4067973362626167,0.37474208001201126,0.946710100320561,0.6597132252623348,0.4455810960240626,0.19660910026763692,0.13574053234478226,0.5833712062296592,58.868492614761536,44.029553298090605,131.28013583408398,1.188111387699683,0.8146603766353264,1.397656442227427,1144.9019468854463,7.347878342816557,0.4382074195956773,0.004299911745144769,0.08399419592462055,0.004277283343571886,1.3213621887527314,0.0024553984570161447,1.2685467586392174,0.06737625792631108,0.7404123433688954,0.052564536583989074,,3,0.0026831928673722344
84,8866102,6325,2.6,94.5,75,0.6,0.1,32.0,0.01,0.53,0.008,0.04,0.015,4.262,1.228,1.357,2014.0,K,0.56,0.006999999999999999,0.042,0.012,9.374802,0.6507549,2.129478998746643,0.044193155396467176,0.047062490982951566,0.19928124078655432,0.11452097134701991,0.07998163604334754,1.3701719317049736,0.08240196336763495,0.11576230529556142,2.1767332053451445,0.0598923270685261,0.06318912620833261,5.3171762371488605,0.1499997178095933,0.15044024406005185,12.631504488321635,0.26214207375237564,0.27916221124163343,2041.0000685795978,7.590658362327531,0.458553895497381,0.003748937727411583,0.08855659990954817,0.0034060431689815762,0.13217454293151876,0.002143054083852125,1.3253947598769602,0.03293541547397849,0.8769050960973767,0.04013889190273079,rhat_01,0,0.010093508894252753
85,9592705,6174,2.33,53.54,92,0.32,0.1,21.0,0.22,0.16,0.003,0.021,0.012,3.9610000000000003,1.5090000000000001,2.124,1008.0,K,0.18,0.004,0.028999999999999998,0.015,10.966325999999999,0.74557877,0.9321887810786138,0.09702437989394397,0.0856181533496505,0.536821347798049,0.27226302678766934,0.15573625406672154,1.0041312855970137,0.19836352007692848,0.2989191452395332,1.122031680353654,0.2145078065906585,0.22330331568405182,10.315282782917802,1.7121659608212134,2.4381823459698317,8.654864161755846,0.900818423698519,0.7949178343084089,1007.9432389703122,4.8668087515922025,0.4333216195354037,0.01001333162636947,0.07991798574677658,0.004999144927912508,0.13460422824523233,0.006992793104085709,1.2190195365652219,0.03880689066527543,0.7707736271798081,0.046402989263994554,rhat_01,2,0.00220304520732717
86,10514430,5784,7.84,70.0,98,1.0,0.11,30.0,-0.11,0.91,0.004,0.021,0.018000000000000002,4.061,1.0590000000000002,1.59,1303.0,K,0.4,0.004,0.04,0.015,10.771047,0.79824734,0.1340702768527796,0.07286767482901932,0.05974669590785969,0.5035106995291985,0.33899710341129796,0.34162414243382944,1.0431389783290532,0.4791600260096236,0.3623924802126952,0.16390841604019152,0.08643364616700075,0.1149795428187898,70.61306802846026,29.11226531801325,78.77846328763006,0.931818872686043,0.5064468889624898,0.41525310556874095,1297.3558445176961,5.979113882483716,0.4259439338765782,0.0046782530603634576,0.08278337011932507,0.00486750330699727,1.4074936139284828,0.0025810847008835847,1.3212330920408282,0.05792240672773419,0.7693282712794762,0.043015651561599255,,3,0.0037025366856763935
87,10586004,5770,6.43,69.2,83,1.4,0.1,40.0,0.29,0.61,0.005,0.03,0.012,4.071000000000001,1.178,1.653,1395.0,K,0.64,0.005,0.021,0.009000000000000001,11.64366,0.8412609000000001,0.5663490099771604,0.2640049642642941,2.508841936515468,0.6899575688998393,0.4819379407780809,0.2703368796937192,0.809365796193436,0.5266252172837165,0.5518806703801757,0.7281314069759341,0.354147504634498,10.316997816371206,15.895586769301158,14.847697276595026,15.052468377926562,4.092219032999182,1.907597824903379,18.127922080783996,1393.6402745453124,10.418579510697782,0.4219709348911812,0.009104355440336886,0.0750181071691951,0.007357221077539083,1.4736710638495436,0.0056219105468007236,1.062381387749704,0.07374467610330315,0.7625877156483394,0.07879834986823009,rhat_01,3,0.002608388296442947
88,10666592,6350,2.11,59.22,80,0.59,0.08,110.0,0.26,0.24,0.009000000000000001,0.04,0.015,4.0169999999999995,1.4969999999999999,1.986,1115.0,K,0.29,0.006999999999999999,0.042,0.018000000000000002,10.3654175,0.64158916,0.9412008157426908,0.1133642914233598,0.11494464848096708,0.7705834262891245,0.41592778774097694,0.09050795779328269,0.6910402681321539,0.15765622047741545,0.5172103190904731,1.4724615251468975,0.5447987331525068,0.5422506828460714,7.860357734847526,2.115579880359485,4.616238512209395,8.170777998194835,0.9841411552666646,0.9978605937325078,1123.0188320925604,5.202275830814415,0.42908603869493955,0.00875852596591603,0.08902618068153718,0.006387034962227936,-0.014375289543188223,0.006893273006413067,1.341670047172181,0.05498814430563548,0.9522584431481684,0.06923477092201824,,0,0.0035399750028475385
89,11133306,5982,5.14,107.9,82,1.9,0.1,95.0,-0.02,0.88,0.006999999999999999,0.03,0.012,4.314,1.0590000000000002,1.189,2381.0,K,0.86,0.004,0.04,0.012,11.783586,0.77028847,0.32591791700006895,0.19920184999747326,0.2000723522988232,0.529081173940818,0.3564427476990649,0.3263463919250229,1.013278919211035,0.46885843097119184,0.38400971830250064,0.39976102007669656,0.2387524583059195,0.35597021284821695,28.952484947225997,13.637413425856332,42.93237309332454,1.693916359413657,1.0353259361807776,1.0398502596752832,2380.715680242971,9.239386930488763,0.468169330851694,0.002676765219260302,0.06372020029032104,0.004756268741000533,1.3186129448283,0.0020700976210483724,1.1407834180941716,0.09024181590426394,0.7439126439935106,0.07221108603650905,rhat_01,3,0.0038118571324985014
90,11295426,5793,6.31,101.57,74,0.1,0.07,13.0,0.12,0.34,0.003,0.019,0.006,4.28,1.068,1.237,2154.0,K,0.32,0.003,0.011000000000000001,0.006,9.933549000000001,0.8083792,0.2180623766272181,0.03395071439202976,0.030503523957229856,0.5620631044153923,0.36879619248714246,0.24976556931063487,0.9739182315188025,0.3503991186325013,0.40238734210336713,0.2634273077594169,0.05751608090041188,0.1312592437584898,43.936500782293265,14.611773853066136,12.272550028121074,1.1791045423304012,0.1835779384512486,0.1649383273325502,2152.7347113773485,6.209492056272666,0.46241088208951825,0.002868649590644312,0.05719717266273239,0.002466928597511457,0.38582205703009886,0.002297744199977303,1.2193192829001382,0.03996247987912782,0.8053256617561374,0.033800181269659335,rhat_01,2,0.0021436307288401828
91,11401755,5911,7.1,67.9,66,1.2,0.06,44.0,-0.2,0.59,0.004,0.021,0.021,4.039,1.0590000000000002,1.632,1250.0,K,0.61,0.004,0.03,0.015,12.076706,0.74852943,0.5568542969751595,0.10978846997506908,0.08902159228258189,0.4313134636155549,0.29407828442055134,0.29067168983622427,1.1248482111784952,0.3607190496535875,0.3082784685293287,0.6314588139863411,0.13115681867284557,0.20829439556562135,18.329103931991234,4.5463949795571725,4.805071521766386,3.9724972147733744,0.7832109648058396,0.635063838634657,1260.8660399839814,8.141663086739527,0.4193893848322141,0.00887607174002586,0.07887832444426562,0.005005609110092152,0.20097116721367667,0.0031461345446170685,1.216042932737957,0.053539954149865565,0.8149511178411133,0.054348425415429724,,0,0.003019162853734586
92,11807274,6225,3.59,75.71,75,0.31,0.08,56.0,0.0,0.45,0.009000000000000001,0.04,0.021,4.135,1.239,1.5819999999999999,1496.0,K,0.78,0.006999999999999999,0.04,0.015,10.3621435,0.6872835,1.436109434292197,0.07136534310517484,0.06597213187596429,0.2407516796074483,0.16129823688311812,0.16023551926195773,1.3276560910447404,0.16945398610050733,0.16360295836912186,1.488010775433637,0.08847683477773538,0.11194020109290959,7.778219261554369,0.5442013167961424,0.49172956784255284,9.931066411081204,0.49350971792507714,0.4562142739934849,1502.4290069174267,6.278975609922327,0.44486302250476906,0.004568819940937163,0.08466684105523546,0.006142416327656233,0.1794945581153229,0.0032697903152654195,1.2014260005241835,0.03379147481018574,0.7571148721222449,0.04194695813828775,,0,0.003962071449404566
93,11853905,5781,6.71,74.4,76,1.1,0.1,42.0,0.09,0.67,0.004,0.028999999999999998,0.012,4.102,1.117,1.555,1436.0,K,0.77,0.005,0.021,0.012,12.1576605,0.82140255,0.2388580810846873,0.14277389170895677,0.0846082591758609,0.3803290639236192,0.17404394161148054,0.4929121643109714,1.1806442541283166,0.6716626938034733,0.18237517642345336,0.24520633963515584,0.12247623619835023,0.23430437210614816,47.201365557249524,23.064106479223916,47.10375849802865,1.6235744343316463,0.9704676493089254,0.57510219418756,1445.018033428682,3.136428929362637,0.4327526727976835,0.005403857482727592,0.06152668122528021,0.004954430077690822,1.3462612142904844,0.0020980274115918185,1.2511873789682129,0.02749453708851446,0.7932958015503067,0.07841337839565243,rhat_1,3,0.0037105892942405107
94,11904151,5647,10.23,118.2,74,0.2,0.1,280.0,-0.15,0.67,0.003,0.019,0.009000000000000001,4.343999999999999,0.9179999999999999,1.0659999999999998,2730.0,K,0.83,0.003,0.011000000000000001,0.006,10.919079,0.84401894,0.20269034194062865,0.11768042418996824,0.09041309959537477,0.46109464440450754,0.32211222805662765,0.400032670993015,1.091567909756372,0.5582545380815241,0.3397946328001271,0.243127163907763,0.13586563973431892,0.14577475725801736,47.60503224430512,17.844124796900267,60.30019840860457,0.944478620936809,0.5483568861053902,0.42129900617304683,2725.6679260314063,9.983543013064718,0.4751920787278512,0.003041070893679332,0.0423794334308516,0.002840247618537406,1.3884154076551685,0.0025462822739024116,1.1264157540630602,0.06636101070955802,0.8091476965851894,0.06334797600430742,rhat_01,3,0.002469115222603115
