,KIC,n,l,Freq,e_Freq,E_Freq,Amp,e_Amp,E_Amp,Width,e_Width,E_Width,l_lnK,lnK,source,f,f_e,g,g_e,A,A_e,H,H_e,flag
1956,9414417,23,1,1475.52,0.38,0.45,,,,,,,>,6.0,L,1475.362917283007,0.3317970581335938,4.933488064287141,0.5031252945117108,4.171303844510604,0.1454048069504743,2.242658956198005,0.23135072841342602,
1957,9414417,23,2,1503.28,1.13,1.09,,,,,,,,1.66,L,1504.996505923659,0.6744329249976694,4.620525024214508,0.6037783955522451,2.795328197838411,0.1888959676928534,1.0820109104753706,0.1988566620456301,
1958,9414417,24,0,1508.09,0.91,0.87,3.17,0.15,0.17,6.56,0.77,1.0,>,6.0,L,1510.0170751068217,0.5321166253263755,4.718087697842548,0.6029673739612169,2.6590405307359664,0.1974237865167348,0.9498282536686752,0.15952379101117453,
1959,9414417,24,1,1537.51,0.48,0.49,,,,,,,>,6.0,L,1537.059084525375,0.40514636897716877,5.068084958629351,0.6224284572202451,3.3020005975104967,0.1555377438639555,1.367070068750921,0.18216661508735787,
1960,9414417,24,2,1564.53,1.53,1.33,,,,,,,,0.86,L,1566.6013321702862,0.8607671039042367,5.128752795347371,0.7115027574635603,2.132734863081268,0.19391426247350485,0.5659652797945661,0.12309935651317774,
1961,9414417,25,0,1570.46,0.56,0.62,2.44,0.21,0.13,5.18,0.98,1.57,,3.97,L,1571.057163101179,0.5092458125426622,5.111549299656023,0.7302860447984513,2.190484328198154,0.19364186800713395,0.5965855161631978,0.12257591189573196,
1962,9414417,25,1,1597.81,0.78,0.72,,,,,,,,3.03,L,1597.5562075601765,0.48722661105176573,5.042099976391702,0.6809445847646026,2.5987798197627416,0.15897514070093602,0.8483604629493373,0.13790914988945105,
1963,9414417,25,2,1627.12,2.06,2.05,,,,,,,,-0.08,L,1628.8562436145144,0.8086890290792806,5.346878573946764,0.8104793749916807,1.5169436755548396,0.20323678754020144,0.27336229872489093,0.08318445187714528,
1964,9414417,26,0,1632.29,1.1,1.28,1.65,0.18,0.18,4.94,1.25,1.88,,2.99,L,1633.1576085068796,0.6566774749859001,5.401097476216949,0.8159188977522916,1.553410822596025,0.1969849576673545,0.2844015199374436,0.07894523475437233,
1965,9414417,26,1,1657.35,1.28,1.29,,,,,,,,2.65,L,1658.2485701352166,0.785146052709129,5.688381006631904,0.7925919350537334,2.156173200073832,0.18542136680541815,0.5214014247652127,0.10280338155465502,
1966,9414417,26,2,1690.31,2.2,2.78,,,,,,,,-0.68,L,1690.8599007906569,0.8727515716915811,5.896310971943079,0.9157523471297702,1.0810850318076146,0.21690762602770894,0.12527969249916943,0.05301334810303486,
1967,9414417,27,0,1694.0,1.4,1.37,1.48,0.17,0.17,5.33,1.76,2.33,,1.88,L,1695.0324536538924,0.7312159588880467,5.884386252359809,0.9198989858722921,1.1892509569793448,0.20736720539478984,0.1517444727616184,0.056983516414819614,
1968,9414417,27,1,1720.46,1.85,1.71,,,,,,,,1.95,L,1720.7469827271839,0.8156314286242003,5.994673526121164,0.9336711675645359,1.5100506156994604,0.2073645361010423,0.24060897794203306,0.07359853711856817,
1969,9812850,10,1,755.36,1.02,0.91,,,,,,,,2.2,L,753.6542093838955,0.7358532903995675,3.3613088303797736,0.5996624520668035,2.0839897431911014,0.15053172370437046,0.8187325060493189,0.1677325257223314,
1970,9812850,10,2,784.32,1.02,2.11,,,,,,,,-0.0,L,783.0157328177011,1.2840431898349354,3.452167651514995,0.6167297207417018,1.607862246899656,0.16594148542666642,0.4733459450490233,0.1279420107830736,
1971,9812850,11,0,787.72,0.84,0.8,2.02,0.2,0.18,4.3,1.22,2.03,,2.69,L,788.2861318740354,0.5644595782352781,3.4543182090312086,0.6071114771534329,1.846937173344622,0.15471816207738712,0.6261991082050001,0.13780304472505062,
1972,9812850,11,1,814.61,1.15,1.13,,,,,,,,2.95,L,814.7030297518512,0.5611290785723423,3.6641469006751834,0.6002103158172244,2.683061492681163,0.1451282290542014,1.2477282779002208,0.21536951823944733,
1973,9812850,11,2,845.52,1.9,1.73,,,,,,,,0.34,L,845.607154950683,1.2516905841188155,3.5915990868126686,0.6101880229995889,2.02576271735526,0.16153605887070255,0.7247300162731096,0.16144510878302937,
1974,9812850,12,0,849.17,0.85,0.87,2.48,0.23,0.19,7.75,2.01,1.68,,3.14,L,850.1966085804213,0.42873651399987417,3.5825063987549775,0.6155837208703476,2.1618508092126807,0.16443729701879203,0.8227819961881828,0.16689528516597896,
1975,9812850,12,1,876.31,0.64,0.64,,,,,,,,4.04,L,876.9554454986429,0.43453769371512124,3.8096615760118273,0.5707984957379619,3.123592343233266,0.13987573901073458,1.6237495798281927,0.24464577475342247,
1976,9812850,12,2,909.16,1.32,1.37,,,,,,,,2.03,L,909.200675589102,0.8726654140467429,3.8010377848959065,0.5648601621455721,2.4552135076912536,0.16695090390913975,1.0089829091483256,0.19744925149209686,
1977,9812850,13,0,912.54,0.48,0.49,3.03,0.17,0.21,5.1,1.13,0.71,>,6.0,L,913.1424936505682,0.38904595498441896,3.806104325480919,0.5271864916633824,2.705916480783734,0.16371460038439994,1.2185646557025431,0.19586429644292047,
1978,9812850,13,1,940.38,0.37,0.42,,,,,,,>,6.0,L,940.8701719856343,0.29357005298595595,3.7910665410078526,0.4721257296882217,3.8338839674111096,0.13293683423374844,2.4701805378249264,0.3107571562184152,
1979,9812850,13,2,975.1,0.75,0.95,,,,,,,>,6.0,L,973.7278412197553,0.8209423411208245,3.882139825804539,0.5207089530489731,2.8348755324917327,0.16928302071002121,1.3166531104672714,0.2363886614175211,
1980,9812850,14,0,976.62,0.45,0.41,3.38,0.2,0.17,4.8,0.85,0.68,>,6.0,L,977.293905414949,0.3358371812927252,3.8707502594484215,0.5036198646257801,3.1204434246490935,0.17449465601218922,1.597221372066097,0.23700279685563325,
1981,9812850,14,1,1006.38,0.31,0.27,,,,,,,>,6.0,L,1006.3954080587771,0.24139854116530854,3.8896700886995537,0.5169173621642494,4.212341442421542,0.13937392951705135,2.892267846692312,0.36248646344895546,
1982,9812850,14,2,1037.56,2.22,1.0,,,,,,,,1.99,L,1038.0790161174455,0.7808585404082373,4.147980111942703,0.5452741352461221,3.1291947789968737,0.18387650502528624,1.495327151403313,0.25749844993409077,
1983,9812850,15,0,1042.46,0.32,0.34,3.74,0.17,0.21,4.76,0.8,0.93,>,6.0,L,1042.3715134917347,0.3129410887273402,4.0750421073824725,0.44920067499506283,3.5523447411774836,0.17007816767137338,1.9762949940130918,0.25388956231411275,
1984,9812850,15,1,1071.4,0.27,0.26,,,,,,,>,6.0,L,1071.2444245178147,0.2332088281042346,4.199820730901987,0.39679483711682145,4.948289001869369,0.12535827167333632,3.720016513219318,0.34692919598083144,
1985,9812850,15,2,1102.17,0.99,0.95,,,,,,,>,6.0,L,1102.7466051201282,0.8357944481597429,4.167691530017095,0.5010091021411248,3.6262169796474497,0.18917458321025518,2.011552232405017,0.32188319519307246,
1986,9812850,16,0,1107.12,0.34,0.39,4.38,0.19,0.2,5.21,0.73,0.69,>,6.0,L,1107.2989474582919,0.3472176875136997,4.237136000056956,0.4772843267924815,3.985930930550648,0.1902009352376484,2.390223091068364,0.3125390109422523,
1987,9812850,16,1,1135.02,0.23,0.23,,,,,,,>,6.0,L,1135.0170512998652,0.19111169000917144,4.128984053195973,0.3937241041842399,5.334363589953583,0.12456233233941788,4.3976360965908405,0.4217242773718041,
1988,9812850,16,2,1164.46,0.84,0.7,,,,,,,,3.94,L,1166.041771600459,0.5835855535695006,4.249728081400232,0.512133484288164,3.8737972571743233,0.19261608986938755,2.255336245873851,0.3540145040422224,
1989,9812850,17,0,1170.28,0.22,0.23,4.64,0.16,0.23,4.31,0.52,0.47,>,6.0,L,1170.459160052515,0.2703996061210433,4.262844168646115,0.4311188124119185,4.235068826484176,0.18495984929025175,2.67825292297541,0.3168051797920318,
1990,9812850,17,1,1198.63,0.22,0.24,,,,,,,>,6.0,L,1198.7871522586536,0.20025680231850948,4.449739113263396,0.3962243148259697,5.554204577263075,0.12451933945077755,4.4211994888575745,0.3930135706693319,
1991,9812850,17,2,1229.08,0.88,0.81,,,,,,,>,6.0,L,1229.267381104278,0.5536034377648685,4.481053865204431,0.570561647946471,3.971289162761993,0.1914597033816161,2.240175511459166,0.356780520834252,
1992,9812850,18,0,1233.87,0.34,0.42,4.97,0.24,0.17,6.4,0.72,0.54,>,6.0,L,1234.3360761969443,0.32729660636006935,4.640899278527269,0.527508838336965,4.291285980481733,0.1898106997715303,2.529042443923397,0.30130334561297467,
1993,9812850,18,1,1263.3,0.25,0.23,,,,,,,>,6.0,L,1263.2890583411875,0.19236311321438299,4.4063854692157856,0.39562166383897446,5.519011285905545,0.11996368300041953,4.393383003457315,0.39357458148387525,
1994,9812850,18,2,1294.21,0.28,0.67,,,,,,,>,6.0,L,1294.8239318382857,0.6585900232351339,4.800894970622593,0.5678572978672078,3.7764886715298376,0.19370742532550594,1.8855968405418277,0.29078567808298356,
1995,9812850,19,0,1298.56,0.25,0.27,4.57,0.18,0.2,4.7,0.45,0.5,>,6.0,L,1298.8643891781605,0.3509902905116523,4.849988434519707,0.47785229238068455,4.231151424972628,0.18278539728992557,2.34267220060367,0.27624637126391194,
1996,9812850,19,1,1328.98,0.23,0.22,,,,,,,>,6.0,L,1328.8431976237189,0.24003024749463325,5.020637450450783,0.4236552916777692,5.337447193743532,0.1189294117956788,3.6027033097547854,0.3047235225966335,
1997,9812850,19,2,1359.42,0.89,0.77,,,,,,,>,6.0,L,1360.6765766305443,0.8469804792866887,5.085594665734353,0.5956218086337414,3.5304900876533925,0.19459227734364168,1.5583090768789054,0.23965601873562828,
1998,9812850,20,0,1364.36,0.33,0.34,4.19,0.19,0.18,4.69,0.45,0.8,>,6.0,L,1364.5314232742885,0.42250856775518186,5.076515684842269,0.5187980781510497,3.9326081395296515,0.18193599965467808,1.9344038798716126,0.2349946736353958,
1999,9812850,20,1,1395.18,0.26,0.24,,,,,,,>,6.0,L,1395.241519690262,0.2365078507054582,4.427399563713054,0.4006946385110802,5.053852669544958,0.11581454298023244,3.6789544559211187,0.33958972483476546,
2000,9812850,20,2,1425.38,0.93,0.95,,,,,,,,2.5,L,1425.6806479379925,0.7799603043408282,5.160297441402424,0.6273192237769601,3.3885554300333673,0.18024874752142395,1.4091951842561183,0.2266764710168441,
2001,9812850,21,0,1430.41,0.41,0.43,4.12,0.18,0.19,5.47,0.63,0.61,>,6.0,L,1430.5216558349703,0.42829458439399554,5.2432507108744115,0.5593079158423935,3.754549407598373,0.1746617590120287,1.7106201394329692,0.2136561641023777,
2002,9812850,21,1,1461.17,0.31,0.33,,,,,,,>,6.0,L,1461.0432233300592,0.3094513995209804,5.577298077375293,0.5166156742488163,4.651030843881017,0.118057439601575,2.468830286987135,0.22718020870997088,
2003,9812850,21,2,1491.27,1.15,1.07,,,,,,,>,6.0,L,1492.0342913359068,0.9428213536817482,5.62718011610789,0.7375341925461288,3.0549494382344795,0.176739844395195,1.055572430283568,0.19585758919317772,
2004,9812850,22,0,1495.54,0.6,0.65,3.41,0.17,0.17,6.29,0.59,0.95,>,6.0,L,1496.1784988801678,0.6243356526310424,5.886077916522627,0.6830286540978858,3.29967103898798,0.18316739755032513,1.17715141798922,0.16071233069034627,
2005,9812850,22,1,1527.42,0.44,0.46,,,,,,,,4.97,L,1527.0887090148228,0.41750379350451516,6.418626741988389,0.7209977448459155,3.975775789386497,0.13100917576323176,1.5665768217506588,0.17371504607704769,
2006,9812850,22,2,1557.51,1.23,1.56,,,,,,,>,6.0,L,1557.2913629145721,0.9874427529163912,5.947282985363637,0.912261564338981,2.752355136913197,0.17754761986565706,0.8114757057285669,0.17554637606247014,
2007,9812850,23,0,1560.81,1.03,0.75,3.3,0.18,0.16,8.62,0.98,0.94,>,6.0,L,1562.07457814966,0.848941955400083,6.297161551895551,0.8162913920483119,2.97439647315808,0.1723897022723827,0.8995310411848464,0.13078446564801346,
2008,9812850,23,1,1592.1,0.58,0.62,,,,,,,>,6.0,L,1591.5979486409283,0.562035059073405,6.944675316476988,0.779430104682801,3.550136096747811,0.12711546159177275,1.1572193445577734,0.13253530604130637,
2009,9812850,23,2,1624.6,0.74,1.02,,,,,,,>,6.0,L,1624.3920675518707,1.294063721303824,6.254491433641299,0.9008713642272387,2.3270128016341824,0.17379996018158164,0.551932449029217,0.1288301599635407,
2010,9812850,24,0,1625.87,0.67,0.39,2.93,0.18,0.13,7.3,1.08,0.8,>,6.0,L,1627.4370653310311,1.236214883785201,6.442767399961929,0.8776917726345497,2.5166053808498274,0.17433697776898863,0.6333154347331827,0.1018552301978798,
2011,9812850,24,1,1659.39,0.62,0.7,,,,,,,>,6.0,L,1658.9628207841945,0.6837006974505028,6.560302573429341,0.9039367810331183,2.80873762272037,0.1353608998215051,0.7631449666861375,0.11044646043691307,
2012,9812850,24,2,1688.67,1.52,1.88,,,,,,,>,6.0,L,1688.6663420402506,1.270210845147665,6.568642443355725,1.0087133400728874,1.8940949258006272,0.16230056706779933,0.3486356945569903,0.08079458557233532,
2013,9812850,25,0,1692.76,1.56,1.1,2.36,0.17,0.14,7.95,1.21,1.62,,3.85,L,1693.932566762814,0.7846705816086288,6.646179684769089,1.0158537281356625,2.0172693661809014,0.15751827295744322,0.3904432655394981,0.07602667968868229,
2014,9812850,25,1,1724.46,0.93,0.99,,,,,,,,2.35,L,1723.145183964561,1.0157047547212896,6.851284972813097,0.9703195481536756,2.3180316053850945,0.13824422113928334,0.4993374560944124,0.08175501435696979,
2015,9812850,25,2,1755.23,0.77,1.67,,,,,,,,0.76,L,1755.7527056248448,1.1203107014657046,6.543453219744357,1.058429249293211,1.5833656028956977,0.17762011767503894,0.24257041849722255,0.07080012118264999,
2016,9812850,26,0,1760.02,1.22,0.66,2.06,0.14,0.14,7.89,1.57,1.62,>,6.0,L,1759.9456830213308,1.1380731000884274,6.789068071186218,1.053671013774389,1.6745246516393137,0.16812611323404575,0.2655235932924654,0.0591242835972409,
2017,9812850,26,1,1790.49,1.14,1.06,,,,,,,,3.0,L,1789.4459888154051,0.918725147322493,6.558908727883269,1.07244271607399,1.8793796045332682,0.15043095473602278,0.3435610115852554,0.07349037559466852,
2018,9955598,16,2,2832.03,0.79,0.97,,,,,,,,0.33,L,2832.633762728251,0.5274163033888924,0.38523074394997325,0.06640923361190938,0.7364901155613865,0.07376340709375535,0.894394398901878,0.23467357800393546,
2019,9955598,17,0,2842.75,0.09,0.09,1.06,0.14,0.11,0.45,0.14,0.31,>,6.0,L,2842.740768749164,0.06593686516177565,0.3916624266799976,0.06389030200359308,1.1640032565015273,0.07669988479927646,2.211046246296908,0.44370823649251456,
2020,9955598,17,1,2915.39,0.17,0.19,,,,,,,>,6.0,L,2915.279791112288,0.12259679905469359,0.4596443559873542,0.08251189213841768,1.4919173627699776,0.08368467685234104,3.0572318734097546,0.6127266953012901,
2021,9955598,17,2,2984.48,0.29,0.3,,,,,,,>,6.0,L,2984.5638178676068,0.2204252278265681,0.4974207115875326,0.08144326601851157,0.9563454950907503,0.07401047480467456,1.1660559267904187,0.26046603607517127,
2022,9955598,18,0,2995.29,0.14,0.13,1.41,0.11,0.11,0.99,0.25,0.24,>,6.0,L,2995.2281828614305,0.07719629696165502,0.5187319245069275,0.07931268158398229,1.4718456370497777,0.07148025714712453,2.6507471195614256,0.4580832114102808,
2023,9955598,18,1,3067.69,0.1,0.1,,,,,,,>,6.0,L,3067.8282015042096,0.09630405217664045,0.5687962347607752,0.0891346389438305,1.8478853909260464,0.07744474191754074,3.7948290166008856,0.6354178827490459,
2024,9955598,18,2,3137.43,0.21,0.22,,,,,,,,2.11,L,3137.4513663730204,0.20118546026926767,0.5884620389845323,0.08264416769887858,1.1261903559048778,0.0700558343460951,1.365909084229177,0.2433600561798879,
2025,9955598,19,0,3147.49,0.05,0.06,1.6,0.09,0.12,0.64,0.13,0.17,>,6.0,L,3147.4871123614016,0.051199802240040455,0.5885003129016539,0.07762293194497072,1.7767661035618678,0.06759958666502267,3.4133793867243725,0.5050222477811531,
2026,9955598,19,1,3220.84,0.1,0.08,,,,,,,>,6.0,L,3220.867229715448,0.07828373424506066,0.690923008029237,0.09401353585521363,2.1878130013427795,0.06999492272912676,4.39917052905982,0.637286544952635,
2027,9955598,19,2,3291.03,0.23,0.21,,,,,,,>,6.0,L,3291.013329550564,0.24141727128362617,0.7683723197280958,0.10039743713460514,1.2986130641812368,0.07187363882741675,1.3925054525734062,0.22596296005673264,
2028,9955598,20,0,3300.49,0.07,0.07,1.86,0.09,0.12,0.85,0.16,0.16,>,6.0,L,3300.4721050388953,0.06129381965863879,0.7684766929497416,0.09322214340659674,2.0257874252004373,0.06817834881449025,3.397781156603396,0.4462084160670874,
2029,9955598,20,1,3373.93,0.06,0.07,,,,,,,>,6.0,L,3373.931027063162,0.06315926891897253,0.7621431402772586,0.08947612547867254,2.4639133615970508,0.07044287658618409,5.075511902086403,0.6289669663549755,
2030,9955598,20,2,3444.62,0.2,0.18,,,,,,,>,6.0,L,3444.585817284159,0.170675290154223,0.8804681098731407,0.11117495777375208,1.4360391070486687,0.07488153077767483,1.4925500575855817,0.2388816198942433,
2031,9955598,21,0,3453.59,0.06,0.06,2.17,0.09,0.11,0.74,0.13,0.15,>,6.0,L,3453.5613568686113,0.05820311936885497,0.8689416383050377,0.09328587123021824,2.2137702152607126,0.07457079504291311,3.594756978600535,0.43620455112818957,
2032,9955598,21,1,3527.13,0.07,0.08,,,,,,,>,6.0,L,3527.127907361221,0.07747086517871338,1.0563486722427917,0.11301005701291342,2.6299199666818787,0.08010737874613903,4.172785268250236,0.49549572993303986,
2033,9955598,21,2,3597.62,0.21,0.19,,,,,,,>,6.0,L,3597.692700713632,0.21356582991513612,1.1709230477217152,0.13615915563757702,1.4560080872101393,0.07858912951718855,1.1461111643141355,0.17526903215035097,
2034,9955598,22,0,3606.3,0.1,0.09,1.97,0.09,0.11,1.2,0.17,0.22,>,6.0,L,3606.3361382338553,0.08922666847022762,1.1824487251912421,0.12555184880314987,2.2566185057811086,0.07928962778405754,2.735977038490341,0.3268839215767285,
2035,9955598,22,1,3680.37,0.11,0.12,,,,,,,>,6.0,L,3680.410113789474,0.09047209681869173,1.2953832398281957,0.1432389665521334,2.61930245946352,0.07693528701124529,3.369982275760759,0.39561680083537504,
2036,9955598,22,2,3750.87,0.33,0.37,,,,,,,,2.69,L,3751.190250688812,0.37117936582451566,1.6358904443226856,0.19502680703878125,1.4276726646406313,0.07899801666005113,0.7910798199713558,0.12237841546690315,
2037,9955598,23,0,3760.04,0.17,0.15,2.17,0.1,0.11,1.97,0.27,0.27,>,6.0,L,3759.992265472129,0.14186024154052695,1.7020173677737358,0.1760443007398046,2.2408421118641257,0.07828104730424218,1.8817422232975827,0.21448177434305504,
2038,9955598,23,1,3833.92,0.15,0.14,,,,,,,>,6.0,L,3833.778664899975,0.13407536272930407,1.7305968611002824,0.1873060356479738,2.509889025666553,0.07383807159044513,2.3227610255462112,0.26624615904138826,
2039,9955598,23,2,3904.39,0.38,0.37,,,,,,,>,6.0,L,3904.4266518609966,0.41486723007790355,1.8997359343912346,0.23690796398132594,1.3299735814021594,0.07674448653236396,0.5888630115817182,0.09701714600431174,
2040,9955598,24,0,3913.25,0.18,0.2,1.73,0.13,0.1,1.67,0.35,0.36,>,6.0,L,3913.346481337878,0.1574773625510961,1.915181343565699,0.21606385752644827,2.0551945342445297,0.07268885797123298,1.4003010361167223,0.1737949409197148,
2041,9955598,24,1,3987.72,0.23,0.23,,,,,,,>,6.0,L,3987.8406002341785,0.20098048974211433,2.2071365076203495,0.26311268533172566,2.261210279696447,0.07172430923761695,1.4744776462817066,0.1798757720377899,
2042,9955598,24,2,4062.58,1.32,1.33,,,,,,,,0.38,L,4060.9603666276885,1.3823056301701324,2.582662875521252,0.3511142853948228,1.175200089929057,0.08272007977932087,0.33830689513906964,0.06676813677324187,
2043,9955598,25,0,4066.77,0.47,0.48,1.56,0.11,0.11,3.37,0.62,0.85,>,6.0,L,4067.0697443350373,0.29463490545463794,2.620959193657084,0.3484094155719528,1.8134224535655235,0.07399656753638616,0.7948991185649088,0.11136485827634261,
2044,9955598,25,1,4142.73,0.52,0.49,,,,,,,>,6.0,L,4142.284391993671,0.3041831271525531,2.78017132632104,0.3813793033059128,1.9469688666627898,0.0758616662155154,0.8649270889914432,0.1242572513479029,
2045,9955598,25,2,4215.22,0.93,0.91,,,,,,,,0.45,L,4212.567093016886,1.4432900377899505,3.1665535752688783,0.4828626613500743,0.9973739357582962,0.07945587275513583,0.19933870300052153,0.04282547410314933,
2046,9955598,26,0,4222.41,0.8,0.64,1.49,0.08,0.09,3.93,0.78,0.57,,3.04,L,4221.169159466632,0.344407306474506,3.24516267845115,0.48427954943269236,1.5136836256449897,0.08098737783758993,0.4470538730158251,0.07552286896366854,
2047,9955598,26,1,4296.63,0.45,0.51,,,,,,,,3.48,L,4296.53745411487,0.39171464198358386,3.20497479080397,0.47099064034281635,1.6235177593711043,0.09901154974967871,0.5260108117854403,0.0935363914725203,
2048,9955598,27,1,4453.44,0.76,0.86,,,,,,,,2.2,L,4451.299212377305,1.1030541216093448,4.290431199787692,0.740066832040268,1.24952790729074,0.11221872557638654,0.2330733706817184,0.05680448617190932,
2049,9965715,13,1,1424.47,0.65,0.55,,,,,,,,2.2,L,1424.9451542980873,0.4419393317158686,1.626301058010013,0.31316167225041974,1.901732207284133,0.14600228012737046,1.4206810524363365,0.32639345554142224,
2050,9965715,13,2,1468.21,3.25,2.62,,,,,,,,-0.71,L,1470.9013230344244,0.8420797708012908,1.7071223711401693,0.3629879173652687,1.2841299183362733,0.15542412310260648,0.6085101187311925,0.18843435738351294,
2051,9965715,14,0,1476.04,0.65,0.72,1.72,0.13,0.09,2.68,0.65,0.68,,1.92,L,1477.501264276197,0.3920019540804774,1.7532472031922888,0.36748877492834814,1.4045174548311052,0.165463577964632,0.7054590342833129,0.2050131407035954,
2052,9965715,14,1,1522.27,0.52,0.5,,,,,,,,3.78,L,1521.8042100966327,0.26013243433745575,1.7760782212751867,0.31215166763829305,2.431232745828295,0.12789012036270597,2.121213425376386,0.39321139364509033,
2053,9965715,14,2,1570.26,4.22,2.07,,,,,,,,1.43,L,1566.2067377398225,1.0138963200217765,1.8313149514226637,0.3148832237989762,1.6716571380695746,0.15522912439323958,0.9578725754142379,0.23988832082797099,
2054,9965715,15,0,1574.69,0.27,0.29,2.05,0.14,0.14,2.84,0.64,0.77,>,6.0,L,1574.9209435591229,0.16958004112030864,1.8092139087357515,0.2633399941303451,2.270766021051859,0.1313388468934103,1.813477444420444,0.30543337577855223,
2055,9965715,15,1,1618.95,0.36,0.4,,,,,,,>,6.0,L,1618.7574053501544,0.26568008703421386,2.000674217026415,0.31372301486935755,2.949801381192109,0.1253852258730197,2.7620611776394988,0.45337372285393823,
2056,9965715,15,2,1663.71,1.19,1.26,,,,,,,>,6.0,L,1663.6065921230957,0.7347301907019884,2.064557100808859,0.33821169777077714,2.2895970978356655,0.13719848719736047,1.6138277158392185,0.3264969821420446,
2057,9965715,16,0,1670.99,0.24,0.29,2.39,0.14,0.15,2.37,0.55,0.73,>,6.0,L,1670.9071542880438,0.17485215709289265,1.9994807217865027,0.3067656295939595,2.58257308297527,0.13895964894715665,2.1099727409682356,0.34872825182895845,
2058,9965715,16,1,1714.04,0.3,0.29,,,,,,,>,6.0,L,1714.1320408204792,0.24030849947184013,2.435314869294218,0.3362707882649494,3.7914428470833856,0.12551733131172757,3.756662472708596,0.5118131698978188,
2059,9965715,16,2,1757.2,0.96,0.7,,,,,,,,3.02,L,1757.987845865694,0.6550666788586107,2.5656090873853232,0.3943068240455457,2.6328783662108037,0.1468407627913039,1.7102594894505427,0.30603403780071037,
2060,9965715,17,0,1765.96,0.21,0.23,3.17,0.14,0.15,3.3,0.59,0.52,>,6.0,L,1766.0524043902603,0.16255996073354068,2.528341519497337,0.2836102689769243,3.405465420265402,0.14180793155215823,2.9249240115088755,0.37118171272651684,
2061,9965715,17,1,1809.8,0.29,0.27,,,,,,,>,6.0,L,1809.7351112554466,0.19804740088028955,2.561543976421998,0.315279560467498,4.378262551604264,0.11824866012382307,4.7593855047894795,0.6048228584083891,
2062,9965715,17,2,1853.25,0.93,0.99,,,,,,,>,6.0,L,1853.9985906795223,0.5718934078888466,2.766498325221179,0.3976596715801315,3.0662388028856578,0.1423382162434796,2.1588283332977953,0.34161445809001706,
2063,9965715,18,0,1861.37,0.26,0.27,3.42,0.15,0.15,4.21,0.69,0.63,>,6.0,L,1861.3544845259257,0.1713549887756322,2.674840748093396,0.329959060224241,3.5749861046659213,0.14484809366812754,3.0257595835684317,0.40122270062362636,
2064,9965715,18,1,1905.28,0.26,0.26,,,,,,,>,6.0,L,1905.463901934193,0.1767148945834074,2.871471308491602,0.3052413803878821,5.049410218485324,0.1330738342759529,5.665731530256415,0.6221519106356742,
2065,9965715,18,2,1949.23,0.52,0.38,,,,,,,>,6.0,L,1950.1066546428644,0.30458921839637215,2.5477880074225485,0.34426943964617224,3.4785609484394717,0.13532294880314502,3.021628495605502,0.4603402053756742,
2066,9965715,19,0,1957.86,0.18,0.18,3.79,0.12,0.16,2.49,0.28,0.55,>,6.0,L,1957.95477686932,0.17453196798246423,2.7733677915424577,0.30080861379494284,3.9495560192137096,0.13724720466740875,3.5652823218912575,0.41564080991853763,
2067,9965715,19,1,2002.91,0.14,0.15,,,,,,,>,6.0,L,2002.842206318597,0.12930506658886828,2.3873060202826526,0.2545374239678423,5.34802768212713,0.12231628093893117,7.619578941152094,0.8406016360183016,
2068,9965715,19,2,2047.9,0.44,0.42,,,,,,,,4.26,L,2047.9941399633078,0.4035846693054608,2.9065745269876917,0.4024272574605376,3.426470725439973,0.1484044592026073,2.565386891271016,0.39138312386995905,
2069,9965715,20,0,2055.61,0.17,0.18,3.88,0.15,0.14,2.63,0.41,0.47,>,6.0,L,2055.5519474398857,0.15791364141307565,2.9373461420566582,0.3220664052267168,4.134677493364601,0.13700770692466782,3.685453132248161,0.43227751217542915,
2070,9965715,20,1,2100.44,0.18,0.15,,,,,,,>,6.0,L,2100.574069823608,0.1725254643307461,2.9158748964182823,0.2927475715437356,5.354876405912079,0.124740877943293,6.2562392100149395,0.6607676436237504,
2071,9965715,20,2,2145.86,0.52,0.54,,,,,,,>,6.0,L,2146.254005998354,0.533905922078018,3.142316140741702,0.4023800151848759,3.6155611337662306,0.15017220598177836,2.658777898807671,0.4046020171214413,
2072,9965715,21,0,2153.19,0.22,0.22,3.77,0.14,0.15,2.89,0.37,0.47,>,6.0,L,2153.280411327416,0.19937859363588958,3.0977552394159735,0.34054917748857494,4.013567616154665,0.15828563484212255,3.29931197028502,0.38907255687009423,
2073,9965715,21,1,2198.53,0.2,0.21,,,,,,,>,6.0,L,2198.7871972995054,0.18253981226110128,3.1830733067634194,0.33182631229244536,5.148770544547034,0.12418445849000889,5.289889670880038,0.5732733570054983,
2074,9965715,21,2,2242.52,0.6,0.63,,,,,,,>,6.0,L,2242.853744309007,0.3214665271244784,3.2696395038070007,0.46874862767024394,3.53990372705672,0.1409184260339958,2.44973116863813,0.3723446216525064,
2075,9965715,22,0,2250.74,0.25,0.26,3.83,0.17,0.11,4.02,0.4,0.45,>,6.0,L,2251.0008342987267,0.20926610507631746,3.7707651703898817,0.3862331483689663,4.078015028722273,0.14373136093125297,2.8107216661327286,0.30926406598356493,
2076,9965715,22,1,2296.8,0.28,0.3,,,,,,,>,6.0,L,2296.6732776568897,0.23202489215415661,3.980212966439868,0.46622906215883136,4.694473021460398,0.1251675149888693,3.533946834112989,0.41604395947755995,
