,KIC,n,l,Freq,e_Freq,E_Freq,Amp,e_Amp,E_Amp,Width,e_Width,E_Width,l_lnK,lnK,source
1218,7970740,28,1,5199.59,0.88,0.83,,,,,,,,3.69,L
1219,7970740,28,2,5284.77,1.23,1.33,,,,,,,,-0.88,L
1220,7970740,29,0,5290.2,1.01,0.84,0.74,0.08,0.05,4.46,0.71,1.34,,3.21,L
1221,7970740,29,1,5378.16,0.86,0.6,,,,,,,>,6.0,L
1222,7970740,30,1,5551.02,1.01,0.55,,,,,,,,2.2,L
1223,7970740,31,1,5729.69,0.63,0.6,,,,,,,,2.2,L
1224,8006161,13,1,2246.66,0.97,0.91,,,,,,,,2.2,L
1225,8006161,14,1,2397.23,0.35,0.31,,,,,,,,2.2,L
1226,8006161,15,0,2476.49,0.24,0.21,0.66,0.06,0.04,1.2,0.33,0.48,>,6.0,L
1227,8006161,15,1,2547.46,0.16,0.16,,,,,,,>,6.0,L
1228,8006161,15,2,2614.1,0.43,0.4,,,,,,,>,6.0,L
1229,8006161,16,0,2626.37,0.18,0.18,0.8,0.07,0.04,1.4,0.41,0.37,>,6.0,L
1230,8006161,16,1,2696.9,0.12,0.13,,,,,,,>,6.0,L
1231,8006161,16,2,2763.05,0.49,0.38,,,,,,,,0.69,L
1232,8006161,17,0,2774.82,0.12,0.11,0.82,0.06,0.05,0.91,0.18,0.27,>,6.0,L
1233,8006161,17,1,2844.82,0.09,0.08,,,,,,,>,6.0,L
1234,8006161,17,2,2911.81,0.11,0.12,,,,,,,>,6.0,L
1235,8006161,18,0,2922.87,0.06,0.06,1.15,0.05,0.04,0.75,0.1,0.13,>,6.0,L
1236,8006161,18,1,2993.24,0.07,0.07,,,,,,,>,6.0,L
1237,8006161,18,2,3060.72,0.14,0.13,,,,,,,>,6.0,L
1238,8006161,19,0,3071.21,0.06,0.06,1.32,0.04,0.05,0.9,0.12,0.1,>,6.0,L
1239,8006161,19,1,3142.17,0.06,0.06,,,,,,,>,6.0,L
1240,8006161,19,2,3209.73,0.1,0.11,,,,,,,>,6.0,L
1241,8006161,20,0,3220.1,0.05,0.05,1.55,0.05,0.05,0.78,0.07,0.13,>,6.0,L
1242,8006161,19,3,3273.65,0.71,0.82,,,,,,,,1.99,L
1243,8006161,20,1,3291.35,0.06,0.06,,,,,,,>,6.0,L
1244,8006161,20,2,3359.22,0.11,0.11,,,,,,,>,6.0,L
1245,8006161,21,0,3369.56,0.06,0.06,1.86,0.04,0.06,0.98,0.08,0.12,>,6.0,L
1246,8006161,20,3,3422.63,0.36,0.46,,,,,,,,2.52,L
1247,8006161,21,1,3440.76,0.05,0.05,,,,,,,>,6.0,L
1248,8006161,21,2,3508.94,0.1,0.09,,,,,,,>,6.0,L
1249,8006161,22,0,3518.65,0.06,0.06,1.91,0.05,0.06,1.05,0.09,0.1,>,6.0,L
1250,8006161,21,3,3573.41,0.38,0.39,,,,,,,,2.43,L
1251,8006161,22,1,3590.43,0.06,0.06,,,,,,,>,6.0,L
1252,8006161,22,2,3658.45,0.12,0.12,,,,,,,>,6.0,L
1253,8006161,23,0,3667.82,0.06,0.06,1.94,0.05,0.04,1.31,0.08,0.12,>,6.0,L
1254,8006161,22,3,3723.06,0.56,0.68,,,,,,,,1.53,L
1255,8006161,23,1,3739.77,0.07,0.07,,,,,,,>,6.0,L
1256,8006161,23,2,3808.49,0.18,0.17,,,,,,,>,6.0,L
1257,8006161,24,0,3817.57,0.09,0.08,1.66,0.05,0.04,1.81,0.12,0.13,>,6.0,L
1258,8006161,23,3,3873.64,0.73,0.66,,,,,,,,0.59,L
1259,8006161,24,1,3889.52,0.12,0.11,,,,,,,>,6.0,L
1260,8006161,24,2,3958.09,0.29,0.28,,,,,,,>,6.0,L
1261,8006161,25,0,3967.17,0.17,0.17,1.55,0.04,0.05,3.45,0.17,0.4,>,6.0,L
1262,8006161,24,3,4025.68,1.65,1.55,,,,,,,,1.18,L
1263,8006161,25,1,4039.77,0.15,0.16,,,,,,,>,6.0,L
1264,8006161,25,2,4108.66,0.5,0.49,,,,,,,,2.64,L
1265,8006161,26,0,4118.18,0.23,0.17,1.1,0.05,0.05,2.56,0.34,0.29,>,6.0,L
1266,8006161,26,1,4190.98,0.23,0.21,,,,,,,>,6.0,L
1267,8006161,26,2,4259.73,0.68,0.75,,,,,,,,3.36,L
1268,8006161,27,0,4269.41,0.51,0.46,1.2,0.05,0.05,6.08,0.71,0.61,>,6.0,L
1269,8006161,27,1,4342.14,0.53,0.51,,,,,,,>,6.0,L
1270,8006161,27,2,4410.79,1.89,1.5,,,,,,,,2.13,L
1271,8006161,28,0,4419.5,0.75,0.72,0.98,0.05,0.06,8.25,1.42,1.8,>,6.0,L
1272,8006161,28,1,4492.37,0.9,0.87,,,,,,,,3.75,L
1273,8006161,28,2,4561.93,2.97,4.97,,,,,,,,-0.53,L
1274,8006161,29,0,4570.12,1.79,1.42,0.83,0.09,0.06,8.2,1.55,3.31,,2.57,L
1275,8006161,29,1,4645.41,1.23,1.01,,,,,,,,3.89,L
1276,8006161,29,2,4712.98,2.58,2.46,,,,,,,,-0.22,L
1277,8006161,30,0,4723.53,1.77,1.36,0.63,0.1,0.08,5.65,1.93,2.87,,2.83,L
1278,8150065,15,1,1489.04,0.3,0.31,,,,,,,>,6.0,L
1279,8150065,15,2,1529.95,1.51,1.3,,,,,,,,-0.72,L
1280,8150065,16,0,1536.4,2.38,0.67,2.1,0.36,0.35,0.81,0.59,1.13,,1.23,L
1281,8150065,16,1,1576.23,0.33,0.35,,,,,,,,1.71,L
1282,8150065,16,2,1616.41,1.02,5.87,,,,,,,,-0.19,L
1283,8150065,17,0,1623.33,0.58,0.44,2.47,0.37,0.34,1.43,0.66,1.14,>,6.0,L
1284,8150065,17,1,1662.83,0.36,0.38,,,,,,,>,6.0,L
1285,8150065,17,2,1704.34,0.51,0.51,,,,,,,>,6.0,L
1286,8150065,18,0,1711.54,0.53,0.53,3.62,0.33,0.37,3.0,0.85,0.94,>,6.0,L
1287,8150065,18,1,1752.99,0.27,0.24,,,,,,,>,6.0,L
1288,8150065,18,2,1793.46,0.61,0.45,,,,,,,>,6.0,L
1289,8150065,19,0,1799.81,0.18,0.17,3.15,0.31,0.35,1.07,0.35,0.37,>,6.0,L
1290,8150065,19,1,1841.42,0.16,0.18,,,,,,,>,6.0,L
1291,8150065,19,2,1883.52,0.38,0.43,,,,,,,>,6.0,L
1292,8150065,20,0,1888.92,0.51,0.53,3.51,0.3,0.35,2.03,0.54,0.53,>,6.0,L
1293,8150065,20,1,1931.07,0.3,0.29,,,,,,,>,6.0,L
1294,8150065,20,2,1972.16,1.07,0.99,,,,,,,,2.03,L
1295,8150065,21,0,1979.28,0.34,0.34,4.13,0.29,0.4,3.1,0.68,0.69,>,6.0,L
1296,8150065,21,1,2020.75,0.27,0.28,,,,,,,>,6.0,L
1297,8150065,21,2,2058.65,1.1,0.84,,,,,,,,0.57,L
1298,8150065,22,0,2068.01,0.39,0.43,2.57,0.38,0.42,1.39,0.64,0.64,>,6.0,L
1299,8150065,22,1,2109.69,0.4,0.39,,,,,,,>,6.0,L
1300,8150065,22,2,2149.45,3.14,5.07,,,,,,,,-0.86,L
1301,8150065,23,0,2157.21,1.4,1.53,2.33,0.61,0.48,4.4,2.15,2.42,,1.87,L
1302,8179536,13,2,1439.96,1.69,2.54,,,,,,,,-0.05,L
1303,8179536,14,0,1444.87,0.57,0.67,1.54,0.21,0.17,2.14,0.96,1.63,>,6.0,L
1304,8179536,14,1,1488.32,0.59,0.62,,,,,,,,3.51,L
1305,8179536,14,2,1532.74,1.84,1.94,,,,,,,,0.08,L
1306,8179536,15,0,1540.27,0.7,0.79,1.73,0.22,0.19,1.95,1.05,1.69,>,6.0,L
1307,8179536,15,1,1582.97,0.44,0.45,,,,,,,>,6.0,L
1308,8179536,15,2,1625.58,1.48,1.69,,,,,,,,1.25,L
1309,8179536,16,0,1636.36,0.64,1.01,2.04,0.22,0.16,3.41,1.15,1.51,>,6.0,L
1310,8179536,16,1,1679.9,0.41,0.44,,,,,,,>,6.0,L
1311,8179536,16,2,1720.51,0.99,0.85,,,,,,,,1.53,L
1312,8179536,17,0,1728.97,0.35,0.36,2.65,0.17,0.14,3.05,0.6,0.73,>,6.0,L
1313,8179536,17,1,1771.39,0.35,0.33,,,,,,,>,6.0,L
1314,8179536,17,2,1813.71,0.68,0.66,,,,,,,>,6.0,L
1315,8179536,18,0,1822.7,0.26,0.27,3.14,0.13,0.17,3.11,0.48,0.47,>,6.0,L
1316,8179536,18,1,1866.17,0.27,0.3,,,,,,,>,6.0,L
1317,8179536,18,2,1907.84,0.94,0.71,,,,,,,,2.74,L
1318,8179536,19,0,1916.2,0.25,0.25,3.0,0.18,0.13,2.75,0.48,0.46,>,6.0,L
1319,8179536,19,1,1959.77,0.26,0.24,,,,,,,>,6.0,L
1320,8179536,19,2,2001.08,0.92,0.98,,,,,,,,3.25,L
1321,8179536,20,0,2011.29,0.29,0.3,3.46,0.18,0.12,3.64,0.51,0.59,>,6.0,L
1322,8179536,20,1,2055.35,0.23,0.23,,,,,,,>,6.0,L
1323,8179536,20,2,2098.39,0.67,0.68,,,,,,,>,6.0,L
1324,8179536,21,0,2106.37,0.24,0.24,3.82,0.19,0.13,3.18,0.34,0.65,>,6.0,L
1325,8179536,21,1,2151.29,0.28,0.27,,,,,,,>,6.0,L
1326,8179536,21,2,2193.63,0.51,0.51,,,,,,,>,6.0,L
1327,8179536,22,0,2202.04,0.26,0.31,3.13,0.16,0.13,3.42,0.61,0.56,>,6.0,L
1328,8179536,22,1,2247.5,0.33,0.32,,,,,,,>,6.0,L
1329,8179536,22,2,2291.54,1.46,1.29,,,,,,,>,6.0,L
1330,8179536,23,0,2298.54,0.46,0.46,2.98,0.14,0.17,4.4,0.62,0.69,>,6.0,L
1331,8179536,23,1,2344.49,0.47,0.53,,,,,,,>,6.0,L
1332,8179536,23,2,2383.56,1.73,1.65,,,,,,,,1.66,L
1333,8179536,24,0,2392.37,0.66,0.57,2.42,0.2,0.14,3.75,0.86,1.18,>,6.0,L
1334,8179536,24,1,2437.49,0.53,0.5,,,,,,,>,6.0,L
1335,8179536,24,2,2484.11,2.02,2.26,,,,,,,,1.18,L
1336,8179536,25,0,2491.73,1.76,1.79,2.39,0.17,0.14,7.33,1.17,1.66,,4.28,L
1337,8179536,25,1,2534.72,0.86,0.99,,,,,,,,3.36,L
1338,8179536,25,2,2578.66,2.6,2.64,,,,,,,,0.52,L
1339,8179536,26,0,2584.17,1.05,1.03,2.06,0.12,0.13,6.02,0.98,1.32,>,6.0,L
1340,8179536,26,1,2633.23,0.92,0.98,,,,,,,>,6.0,L
1341,8228742,10,0,700.59,0.19,0.19,1.49,0.21,0.23,0.88,0.4,0.69,>,6.0,L
1342,8228742,10,1,726.05,0.37,0.29,,,,,,,>,6.0,L
1343,8228742,10,2,754.36,0.47,0.93,,,,,,,,0.42,L
1344,8228742,11,0,760.15,0.14,0.14,1.37,0.19,0.17,0.61,0.23,0.4,>,6.0,L
1345,8228742,11,1,785.97,0.18,0.16,,,,,,,>,6.0,L
1346,8228742,11,2,815.61,1.05,0.96,,,,,,,,1.15,L
1347,8228742,12,0,820.73,0.23,0.2,1.9,0.13,0.16,1.53,0.43,0.39,>,6.0,L
1348,8228742,12,1,847.39,0.12,0.13,,,,,,,>,6.0,L
1349,8228742,12,2,877.79,0.39,0.51,,,,,,,>,6.0,L
1350,8228742,13,0,882.26,0.11,0.11,2.59,0.13,0.12,1.21,0.18,0.27,>,6.0,L
1351,8228742,13,1,908.68,0.14,0.12,,,,,,,>,6.0,L
1352,8228742,13,2,939.34,0.48,0.4,,,,,,,>,6.0,L
1353,8228742,14,0,943.89,0.12,0.13,3.34,0.1,0.14,2.14,0.24,0.26,>,6.0,L
1354,8228742,14,1,969.98,0.12,0.13,,,,,,,>,6.0,L
1355,8228742,14,2,999.79,0.24,0.24,,,,,,,>,6.0,L
1356,8228742,15,0,1004.27,0.13,0.14,4.33,0.13,0.13,2.41,0.19,0.23,>,6.0,L
1357,8228742,15,1,1030.23,0.08,0.09,,,,,,,>,6.0,L
1358,8228742,15,2,1060.47,0.17,0.16,,,,,,,>,6.0,L
1359,8228742,16,0,1064.99,0.08,0.09,4.74,0.13,0.12,1.69,0.13,0.17,>,6.0,L
1360,8228742,16,1,1091.6,0.08,0.08,,,,,,,>,6.0,L
1361,8228742,16,2,1122.05,0.15,0.16,,,,,,,>,6.0,L
1362,8228742,17,0,1126.81,0.07,0.08,5.2,0.14,0.12,1.8,0.14,0.15,>,6.0,L
1363,8228742,17,1,1153.49,0.08,0.08,,,,,,,>,6.0,L
1364,8228742,17,2,1185.02,0.17,0.17,,,,,,,>,6.0,L
1365,8228742,18,0,1189.52,0.1,0.1,5.33,0.1,0.16,2.16,0.17,0.18,>,6.0,L
1366,8228742,18,1,1216.12,0.08,0.08,,,,,,,>,6.0,L
1367,8228742,18,2,1247.13,0.18,0.17,,,,,,,>,6.0,L
1368,8228742,19,0,1251.73,0.1,0.11,5.17,0.15,0.11,2.26,0.17,0.2,>,6.0,L
1369,8228742,19,1,1278.57,0.1,0.1,,,,,,,>,6.0,L
1370,8228742,19,2,1309.67,0.23,0.22,,,,,,,>,6.0,L
1371,8228742,20,0,1314.01,0.17,0.17,4.6,0.09,0.14,3.27,0.26,0.22,>,6.0,L
1372,8228742,20,1,1340.53,0.13,0.14,,,,,,,>,6.0,L
1373,8228742,20,2,1371.82,0.4,0.36,,,,,,,>,6.0,L
1374,8228742,21,0,1376.19,0.25,0.25,4.0,0.11,0.11,4.24,0.34,0.37,>,6.0,L
1375,8228742,21,1,1403.64,0.17,0.18,,,,,,,>,6.0,L
1376,8228742,21,2,1435.08,0.41,0.39,,,,,,,>,6.0,L
1377,8228742,22,0,1439.4,0.36,0.4,3.26,0.1,0.11,4.24,0.45,0.54,>,6.0,L
1378,8228742,22,1,1465.99,0.23,0.24,,,,,,,>,6.0,L
1379,8228742,22,2,1498.37,0.85,0.83,,,,,,,>,6.0,L
1380,8228742,23,0,1501.88,0.6,0.66,2.73,0.1,0.12,5.31,0.61,0.74,>,6.0,L
1381,8228742,23,1,1529.14,0.38,0.39,,,,,,,>,6.0,L
1382,8228742,23,2,1560.4,1.07,0.89,,,,,,,>,6.0,L
1383,8228742,24,0,1564.11,0.88,0.9,2.28,0.1,0.1,6.66,0.78,0.85,>,6.0,L
1384,8228742,24,1,1592.57,0.94,0.94,,,,,,,,3.77,L
1385,8379927,13,1,1783.39,0.4,0.48,,,,,,,>,6.0,L
1386,8379927,14,0,1847.24,0.24,0.25,0.53,0.04,0.05,1.26,0.37,0.54,>,6.0,L
1387,8379927,14,1,1903.59,0.32,0.25,,,,,,,,3.29,L
1388,8379927,15,0,1967.98,0.27,0.24,0.68,0.07,0.05,1.58,0.4,0.66,>,6.0,L
1389,8379927,15,1,2023.84,0.3,0.3,,,,,,,>,6.0,L
1390,8379927,16,0,2087.94,0.19,0.21,1.03,0.06,0.05,2.76,0.35,0.64,>,6.0,L
1391,8379927,16,1,2143.13,0.19,0.17,,,,,,,>,6.0,L
1392,8379927,16,2,2195.24,0.48,0.45,,,,,,,,3.62,L
1393,8379927,17,0,2206.51,0.13,0.17,1.21,0.04,0.05,2.44,0.31,0.28,>,6.0,L
1394,8379927,17,1,2261.24,0.13,0.14,,,,,,,>,6.0,L
1395,8379927,17,2,2312.71,0.39,0.35,,,,,,,>,6.0,L
1396,8379927,18,0,2324.44,0.09,0.12,1.45,0.03,0.05,1.99,0.18,0.17,>,6.0,L
1397,8379927,18,1,2379.78,0.1,0.1,,,,,,,>,6.0,L
1398,8379927,18,2,2432.2,0.2,0.21,,,,,,,>,6.0,L
1399,8379927,19,0,2443.15,0.1,0.1,1.68,0.03,0.05,2.17,0.16,0.18,>,6.0,L
1400,8379927,19,1,2499.44,0.09,0.09,,,,,,,>,6.0,L
1401,8379927,19,2,2552.41,0.16,0.14,,,,,,,>,6.0,L
1402,8379927,20,0,2563.54,0.09,0.09,2.0,0.03,0.05,2.05,0.16,0.14,>,6.0,L
1403,8379927,20,1,2619.93,0.09,0.09,,,,,,,>,6.0,L
1404,8379927,20,2,2673.14,0.14,0.15,,,,,,,>,6.0,L
1405,8379927,21,0,2683.95,0.1,0.1,2.18,0.04,0.05,2.43,0.16,0.19,>,6.0,L
1406,8379927,21,1,2740.44,0.09,0.08,,,,,,,>,6.0,L
1407,8379927,21,2,2793.38,0.15,0.17,,,,,,,>,6.0,L
1408,8379927,22,0,2804.57,0.08,0.09,2.25,0.04,0.05,2.39,0.14,0.19,>,6.0,L
1409,8379927,22,1,2860.99,0.09,0.1,,,,,,,>,6.0,L
1410,8379927,22,2,2913.84,0.18,0.18,,,,,,,>,6.0,L
1411,8379927,23,0,2924.53,0.09,0.1,2.12,0.04,0.04,2.63,0.18,0.11,>,6.0,L
1412,8379927,23,1,2981.32,0.12,0.12,,,,,,,>,6.0,L
1413,8379927,23,2,3034.23,0.28,0.27,,,,,,,>,6.0,L
1414,8379927,24,0,3044.84,0.14,0.12,1.88,0.04,0.04,3.71,0.26,0.15,>,6.0,L
1415,8379927,24,1,3102.03,0.15,0.16,,,,,,,>,6.0,L
1416,8379927,24,2,3155.04,0.35,0.4,,,,,,,>,6.0,L
1417,8379927,25,0,3165.48,0.23,0.26,1.65,0.05,0.03,5.05,0.24,0.43,>,6.0,L
1418,8379927,25,1,3223.05,0.23,0.23,,,,,,,>,6.0,L
1419,8379927,25,2,3275.79,0.55,0.62,,,,,,,>,6.0,L
1420,8379927,26,0,3286.72,0.3,0.3,1.38,0.03,0.05,6.06,0.54,0.46,>,6.0,L
1421,8379927,26,1,3344.14,0.32,0.27,,,,,,,>,6.0,L
1422,8379927,26,2,3397.78,0.7,0.67,,,,,,,>,6.0,L
1423,8379927,27,0,3408.19,0.48,0.47,1.18,0.03,0.04,6.52,0.61,0.82,,5.73,L
1424,8379927,27,1,3465.69,0.45,0.42,,,,,,,>,6.0,L
1425,8379927,27,2,3518.57,0.93,0.97,,,,,,,,3.02,L
1426,8379927,28,0,3531.33,0.66,0.82,0.93,0.05,0.04,7.71,1.11,0.85,,4.87,L
1427,8379927,28,1,3587.27,0.62,0.69,,,,,,,>,6.0,L
1428,8379927,28,2,3640.42,1.9,1.81,,,,,,,,1.05,L
1429,8379927,29,0,3651.16,0.9,0.78,0.75,0.04,0.06,7.47,1.52,1.71,,4.21,L
1430,8379927,29,1,3710.84,0.8,0.88,,,,,,,,3.73,L
1431,8379927,29,2,3762.28,1.17,2.21,,,,,,,,0.27,L
1432,8379927,30,0,3769.72,1.18,1.01,0.68,0.03,0.05,7.78,0.97,1.64,,4.01,L
1433,8379927,30,1,3836.23,1.26,1.29,,,,,,,,3.55,L
1434,8394589,12,0,1460.32,0.29,0.32,1.06,0.22,0.33,0.57,0.41,2.18,>,6.0,L
1435,8394589,12,1,1509.95,0.9,0.68,,,,,,,>,6.0,L
1436,8394589,12,2,1563.14,2.66,3.24,,,,,,,,-0.67,L
1437,8394589,13,0,1569.29,5.98,1.84,0.61,0.38,0.24,1.1,0.87,2.79,,1.32,L
1438,8394589,13,1,1617.69,2.35,2.4,,,,,,,,1.14,L
1439,8394589,13,2,1670.86,3.04,2.88,,,,,,,,-0.06,L
1440,8394589,14,0,1678.16,0.82,0.68,1.11,0.2,0.21,2.26,1.21,2.26,,2.27,L
1441,8394589,14,1,1728.41,0.56,0.61,,,,,,,>,6.0,L
1442,8394589,14,2,1778.3,1.58,1.2,,,,,,,,1.63,L
1443,8394589,15,0,1787.34,0.33,0.32,1.58,0.14,0.18,2.1,0.68,0.71,>,6.0,L
1444,8394589,15,1,1836.47,0.41,0.37,,,,,,,>,6.0,L
1445,8394589,15,2,1886.35,1.63,1.66,,,,,,,,0.69,L
1446,8394589,16,0,1894.08,0.34,0.32,1.68,0.13,0.16,2.64,0.87,0.92,>,6.0,L
1447,8394589,16,1,1943.95,0.24,0.26,,,,,,,>,6.0,L
1448,8394589,16,2,1993.27,0.54,0.47,,,,,,,,2.92,L
1449,8394589,17,0,2001.71,0.16,0.17,2.18,0.12,0.14,1.58,0.22,0.46,>,6.0,L
1450,8394589,17,1,2051.65,0.16,0.16,,,,,,,>,6.0,L
1451,8394589,17,2,2101.22,0.3,0.33,,,,,,,,3.49,L
1452,8394589,18,0,2109.82,0.1,0.11,2.85,0.11,0.11,1.49,0.13,0.3,>,6.0,L
1453,8394589,18,1,2160.76,0.09,0.1,,,,,,,>,6.0,L
1454,8394589,18,2,2210.43,0.28,0.25,,,,,,,,3.92,L
1455,8394589,19,0,2219.19,0.09,0.09,3.27,0.1,0.12,1.46,0.15,0.2,>,6.0,L
1456,8394589,19,1,2270.53,0.11,0.11,,,,,,,>,6.0,L
1457,8394589,19,2,2320.88,0.19,0.2,,,,,,,>,6.0,L
1458,8394589,20,0,2328.7,0.11,0.11,3.4,0.12,0.1,1.49,0.16,0.22,>,6.0,L
1459,8394589,20,1,2380.1,0.12,0.11,,,,,,,>,6.0,L
1460,8394589,20,2,2429.68,0.34,0.33,,,,,,,>,6.0,L
1461,8394589,21,0,2438.22,0.12,0.13,3.59,0.09,0.14,2.44,0.22,0.24,>,6.0,L
1462,8394589,21,1,2489.7,0.16,0.17,,,,,,,>,6.0,L
1463,8394589,21,2,2540.25,0.42,0.43,,,,,,,>,6.0,L
1464,8394589,22,0,2547.7,0.21,0.19,3.22,0.1,0.13,3.18,0.27,0.44,>,6.0,L
1465,8394589,22,1,2598.91,0.25,0.23,,,,,,,>,6.0,L
1466,8394589,22,2,2649.75,0.66,0.76,,,,,,,,3.34,L
1467,8394589,23,0,2657.23,0.34,0.34,2.95,0.12,0.11,4.41,0.5,0.64,>,6.0,L
1468,8394589,23,1,2708.87,0.31,0.32,,,,,,,>,6.0,L
1469,8394589,23,2,2760.17,1.12,1.35,,,,,,,,2.29,L
1470,8394589,24,0,2767.11,0.63,0.73,2.3,0.16,0.11,4.44,0.91,0.9,,4.56,L
1471,8394589,24,1,2820.24,0.52,0.52,,,,,,,>,6.0,L
1472,8394589,24,2,2869.22,2.77,2.16,,,,,,,,0.32,L
1473,8394589,25,0,2876.18,0.71,0.85,1.96,0.11,0.17,6.34,1.63,1.46,>,6.0,L
1474,8394589,25,1,2930.67,0.71,0.83,,,,,,,>,6.0,L
1475,8394589,25,2,2978.98,2.72,1.89,,,,,,,,-0.01,L
1476,8394589,26,0,2988.03,0.94,1.04,1.53,0.12,0.13,4.84,1.09,1.46,,2.7,L
1477,8394589,26,1,3042.9,1.01,1.02,,,,,,,,3.07,L
1478,8424992,16,1,2169.4,0.09,0.08,,,,,,,>,6.0,L
1479,8424992,16,2,2225.66,0.28,0.26,,,,,,,>,6.0,L
1480,8424992,17,0,2233.06,0.15,0.15,2.14,0.24,0.17,0.59,0.17,0.2,>,6.0,L
1481,8424992,17,1,2289.69,0.11,0.12,,,,,,,>,6.0,L
1482,8424992,17,2,2347.84,0.26,0.31,,,,,,,,-0.97,L
1483,8424992,18,0,2353.69,0.19,0.15,2.44,0.3,0.18,0.9,0.25,0.28,>,6.0,L
1484,8424992,18,1,2410.79,0.17,0.17,,,,,,,>,6.0,L
1485,8424992,18,2,2468.97,0.2,0.2,,,,,,,>,6.0,L
1486,8424992,19,0,2474.55,0.26,0.28,3.25,0.29,0.25,1.32,0.26,0.26,>,6.0,L
1487,8424992,19,1,2531.63,0.12,0.11,,,,,,,>,6.0,L
1488,8424992,19,2,2589.43,0.2,0.21,,,,,,,>,6.0,L
1489,8424992,20,0,2594.49,0.1,0.09,2.85,0.27,0.26,0.61,0.19,0.22,>,6.0,L
1490,8424992,20,1,2652.52,0.13,0.15,,,,,,,>,6.0,L
1491,8424992,20,2,2710.74,0.23,0.24,,,,,,,>,6.0,L
1492,8424992,21,0,2715.38,0.29,0.26,2.81,0.24,0.29,1.48,0.33,0.44,>,6.0,L
1493,8424992,21,1,2773.68,0.25,0.24,,,,,,,>,6.0,L
1494,8424992,21,2,2832.19,0.31,0.37,,,,,,,>,6.0,L
1495,8424992,22,0,2835.89,3.33,0.63,1.83,0.25,0.27,1.1,0.42,0.59,,3.61,L
1496,8424992,22,1,2896.14,0.76,0.76,,,,,,,,2.22,L
1497,8424992,22,2,2954.23,1.5,1.52,,,,,,,,-1.0,L
1498,8424992,23,0,2959.93,1.11,1.64,1.72,0.28,0.29,1.36,0.66,1.32,,1.35,L
1499,8424992,23,1,3017.0,0.7,0.65,,,,,,,,1.66,L
1500,8694723,9,1,805.76,0.38,0.3,,,,,,,>,6.0,L
1501,8694723,10,0,846.21,0.65,0.59,1.4,0.12,0.15,2.02,0.75,1.0,>,6.0,L
1502,8694723,10,1,876.5,0.39,0.41,,,,,,,>,6.0,L
1503,8694723,11,0,917.64,0.53,0.61,1.66,0.14,0.2,3.46,0.9,0.9,,2.48,L
1504,8694723,11,1,948.84,0.24,0.22,,,,,,,>,6.0,L
1505,8694723,11,2,987.46,0.84,0.83,,,,,,,,1.71,L
1506,8694723,12,0,990.53,0.16,0.17,1.89,0.12,0.14,1.21,0.29,0.47,>,6.0,L
1507,8694723,12,1,1022.2,0.12,0.13,,,,,,,>,6.0,L
1508,8694723,12,2,1059.48,0.5,0.48,,,,,,,>,6.0,L
1509,8694723,13,0,1064.29,0.17,0.16,2.56,0.09,0.11,2.3,0.27,0.45,>,6.0,L
1510,8694723,13,1,1096.51,0.17,0.15,,,,,,,>,6.0,L
1511,8694723,13,2,1132.68,0.38,0.37,,,,,,,>,6.0,L
1512,8694723,14,0,1139.4,0.16,0.13,3.35,0.11,0.09,3.05,0.37,0.26,>,6.0,L
1513,8694723,14,1,1170.9,0.12,0.12,,,,,,,>,6.0,L
1514,8694723,14,2,1206.35,0.31,0.32,,,,,,,>,6.0,L
1515,8694723,15,0,1212.48,0.12,0.12,4.12,0.08,0.13,2.7,0.29,0.26,>,6.0,L
1516,8694723,15,1,1243.86,0.1,0.11,,,,,,,>,6.0,L
1517,8694723,15,2,1279.88,0.25,0.24,,,,,,,>,6.0,L
1518,8694723,16,0,1285.83,0.12,0.11,4.89,0.1,0.11,2.82,0.19,0.26,>,6.0,L
1519,8694723,16,1,1317.59,0.09,0.1,,,,,,,>,6.0,L
1520,8694723,16,2,1354.19,0.24,0.21,,,,,,,>,6.0,L
1521,8694723,17,0,1360.12,0.11,0.11,5.2,0.1,0.14,2.91,0.29,0.19,>,6.0,L
1522,8694723,17,1,1392.31,0.09,0.1,,,,,,,>,6.0,L
1523,8694723,17,2,1429.96,0.19,0.19,,,,,,,>,6.0,L
1524,8694723,18,0,1435.6,0.1,0.11,5.39,0.11,0.13,2.69,0.19,0.26,>,6.0,L
1525,8694723,18,1,1468.02,0.1,0.09,,,,,,,>,6.0,L
1526,8694723,18,2,1505.06,0.28,0.25,,,,,,,>,6.0,L
1527,8694723,19,0,1510.93,0.11,0.13,5.23,0.09,0.15,3.18,0.16,0.24,>,6.0,L
1528,8694723,19,1,1543.48,0.1,0.12,,,,,,,>,6.0,L
1529,8694723,19,2,1581.17,0.28,0.28,,,,,,,>,6.0,L
1530,8694723,20,0,1586.95,0.16,0.16,5.0,0.1,0.13,3.91,0.2,0.27,>,6.0,L
1531,8694723,20,1,1619.17,0.13,0.11,,,,,,,>,6.0,L
1532,8694723,20,2,1655.87,0.27,0.3,,,,,,,>,6.0,L
1533,8694723,21,0,1662.04,0.18,0.17,4.38,0.07,0.12,4.25,0.24,0.37,>,6.0,L
1534,8694723,21,1,1694.49,0.15,0.16,,,,,,,>,6.0,L
1535,8694723,21,2,1731.61,0.51,0.47,,,,,,,>,6.0,L
1536,8694723,22,0,1738.05,0.26,0.26,3.71,0.09,0.1,5.79,0.42,0.39,>,6.0,L
